ob_time,wind_direction_kew,wind_speed_kew,air_temperature_kew,dewpoint_kew,wetb_temp_kew,rltv_hum_kew,ob_time,wind_direction_heathrow,wind_speed_heathrow,air_temperature_heathrow,dewpoint_heathrow,wetb_temp_heathrow,rltv_hum_heathrow
03/07/2015 17:00,100,9,23.8,12.3,17.2,48.7,03/07/2015 17:00,90,14,24.2,12.4,17.4,47.4
03/07/2015 18:00,90,8,22.4,12.7,16.8,54.1,03/07/2015 18:00,90,15,22.7,12.4,16.8,51.9
03/07/2015 19:00,80,8,21.5,12.8,16.5,57.7,03/07/2015 19:00,90,12,21.8,13.1,16.8,57.7
03/07/2015 20:00,80,10,20.5,13.3,16.4,63.8,03/07/2015 20:00,80,11,21,13,16.4,59.9
03/07/2015 21:00,70,9,20.2,13.7,16.4,66,03/07/2015 21:00,60,10,20.4,13.4,16.4,64.2
03/07/2015 22:00,70,8,20,14,16.5,68.3,03/07/2015 22:00,60,9,20.1,13.8,16.4,66.5
03/07/2015 23:00,100,6,19.4,15.1,16.9,76.6,03/07/2015 23:00,70,7,18.8,15.4,16.8,80.7
04/07/2015 00:00,40,3,18.2,17,17.5,93,04/07/2015 00:00,50,8,18.2,16.7,17.3,91
04/07/2015 01:00,110,7,18.2,17.3,17.7,95,04/07/2015 01:00,60,6,18.5,17.5,17.9,94
04/07/2015 02:00,80,4,18,17.3,17.6,95.9,04/07/2015 02:00,90,3,18.2,17.1,17.5,92.9
04/07/2015 03:00,160,3,17.9,17.3,17.5,95.9,04/07/2015 03:00,90,4,17.7,16.8,17.2,94.9
04/07/2015 04:00,200,1,17.1,16.6,16.8,96.9,04/07/2015 04:00,120,4,17.2,16.6,16.8,95.9
04/07/2015 05:00,130,1,16.9,16.5,16.7,97.9,04/07/2015 05:00,120,4,17.9,17.4,17.6,96.9
04/07/2015 06:00,160,3,17.9,17.7,17.8,99,04/07/2015 06:00,210,5,18.6,18,18.2,96
04/07/2015 07:00,220,5,19.2,18.4,18.7,95.1,04/07/2015 07:00,210,11,19.4,17.4,18.2,88.5
04/07/2015 08:00,240,3,21.4,17.7,19.1,79.6,04/07/2015 08:00,240,13,21.7,16.6,18.6,72.9
04/07/2015 09:00,250,7,23.2,15.2,18.4,60.9,04/07/2015 09:00,230,15,23.1,14.2,17.8,56.9
04/07/2015 10:00,240,8,23.5,15.1,18.4,59,04/07/2015 10:00,220,14,23.1,14.9,18.2,59.9
04/07/2015 11:00,240,5,24.1,14.7,18.5,56,04/07/2015 11:00,250,13,25,15.4,19.1,54.7
04/07/2015 12:00,230,6,25.7,15.1,19.3,52.3,04/07/2015 12:00,220,12,25.4,14.6,18.9,51
04/07/2015 13:00,210,5,25.8,14.8,19.1,50.5,04/07/2015 13:00,230,13,26,15.7,19.7,53
04/07/2015 14:00,230,5,25.5,14.2,18.7,49.4,04/07/2015 14:00,220,11,26.3,13.8,18.8,45.6
04/07/2015 15:00,210,6,26,13,18.3,44.3,04/07/2015 15:00,230,12,26.2,12.7,18.3,42.9
04/07/2015 16:00,210,5,25.8,13.2,18.4,45.9,04/07/2015 16:00,220,12,25.3,12.6,17.9,44.9
04/07/2015 17:00,240,6,24.8,13.2,18,48.6,04/07/2015 17:00,210,12,24.7,12.9,17.8,47.5
04/07/2015 18:00,220,7,23.1,12.1,16.8,49.9,04/07/2015 18:00,220,15,23.5,11.7,16.8,47.2
04/07/2015 19:00,220,6,21.6,10.8,15.6,50.1,04/07/2015 19:00,220,12,21.9,10.7,15.7,48.6
04/07/2015 20:00,220,5,19.9,10.3,14.7,54.1,04/07/2015 20:00,220,10,20.5,11.6,15.5,56.1
04/07/2015 21:00,210,3,17.9,11.6,14.4,66.3,04/07/2015 21:00,220,7,19.3,11.7,15.1,61.4
04/07/2015 22:00,190,2,15.8,11.5,13.5,75.9,04/07/2015 22:00,220,7,19,11.3,14.8,61.1
04/07/2015 23:00,200,1,14.4,12.1,13.1,85.6,04/07/2015 23:00,210,5,17.6,10.9,14,64.9
05/07/2015 00:00,280,2,13.8,12.1,12.9,89.7,05/07/2015 00:00,270,8,16.9,10.5,13.5,66
05/07/2015 01:00,220,2,13.5,11.5,12.4,87.3,05/07/2015 01:00,240,4,16.2,10.8,13.3,70.1
05/07/2015 02:00,180,2,12.8,11.4,12.1,91.7,05/07/2015 02:00,220,4,15.7,11,13.2,73.7
05/07/2015 03:00,130,2,12.5,11.4,11.9,92.8,05/07/2015 03:00,260,4,15.3,11.2,13.1,76.4
05/07/2015 04:00,190,2,12.3,11.4,11.8,94,05/07/2015 04:00,310,1,14.2,10.6,12.3,78.8
05/07/2015 05:00,210,1,12.1,11.5,11.8,96.4,05/07/2015 05:00,270,3,14.2,11.1,12.5,81
05/07/2015 06:00,220,1,15.4,12.2,13.6,80.8,05/07/2015 06:00,250,3,15.9,11.9,13.7,76.9
05/07/2015 07:00,180,2,17.3,12.1,14.4,71.3,05/07/2015 07:00,200,2,17.7,10.9,14,64.1
05/07/2015 08:00,180,3,16.1,12.2,13.9,77.2,05/07/2015 08:00,200,7,16.6,11.6,13.9,72.4
05/07/2015 09:00,120,2,16,12.8,14.2,81.1,05/07/2015 09:00,170,4,16.4,11.4,13.7,72.2
05/07/2015 10:00,190,3,16.2,12.4,14.1,78.2,05/07/2015 10:00,180,5,16.6,11.3,13.7,70.5
05/07/2015 11:00,180,3,17.1,11.9,14.2,71.1,05/07/2015 11:00,170,5,17.6,11.2,14.1,65.8
05/07/2015 12:00,220,5,18.6,11.8,14.8,64.4,05/07/2015 12:00,220,7,19.2,12.3,15.3,63.9
05/07/2015 13:00,220,6,21.5,10.6,15.5,50,05/07/2015 13:00,210,9,22,10.4,15.6,47.4
05/07/2015 14:00,230,5,23,11.4,16.5,48.4,05/07/2015 14:00,220,8,21.8,10.4,15.5,47.8
05/07/2015 15:00,220,6,22.9,9.4,15.6,42.6,05/07/2015 15:00,230,15,22.9,8.2,15.1,38.8
05/07/2015 16:00,230,7,22.2,10,15.5,45.8,05/07/2015 16:00,240,18,23.3,9.1,15.6,40.1
05/07/2015 17:00,290,9,19.2,10.4,14.4,56.5,05/07/2015 17:00,290,10,20.3,10.3,14.8,51.9
05/07/2015 18:00,280,7,19.7,10.2,14.5,53.9,05/07/2015 18:00,270,13,19.2,9.2,13.9,52
05/07/2015 19:00,260,7,19,8.8,13.6,51.3,05/07/2015 19:00,260,15,19.7,8.9,14,49.5
05/07/2015 20:00,230,5,18.3,9.1,13.5,55.3,05/07/2015 20:00,250,14,18.4,8.7,13.3,52.6
05/07/2015 21:00,230,4,17.3,8.9,12.9,57.5,05/07/2015 21:00,250,11,17.4,9.3,13.1,58.2
05/07/2015 22:00,230,3,16,9.4,12.6,65.3,05/07/2015 22:00,250,9,16.7,10,13.1,63.9
05/07/2015 23:00,210,2,13.5,9.5,11.4,76.2,05/07/2015 23:00,230,8,15.6,10.2,12.7,69.5
06/07/2015 00:00,220,2,13.3,10.7,11.9,83.9,06/07/2015 00:00,230,7,14.7,11.1,12.8,79.1
06/07/2015 01:00,220,3,13.2,11.3,12.2,88.4,06/07/2015 01:00,220,6,14.1,11.3,12.6,83.1
06/07/2015 02:00,190,3,11.5,10.4,10.9,92.6,06/07/2015 02:00,220,6,13.7,11.1,12.3,84
06/07/2015 03:00,180,2,10.7,9.9,10.3,94.9,06/07/2015 03:00,210,5,13.3,11,12.1,86
06/07/2015 04:00,190,2,10,9.4,9.7,96.1,06/07/2015 04:00,230,6,12.4,10.6,11.5,89.2
06/07/2015 05:00,170,2,10.6,10.2,10.4,97.4,06/07/2015 05:00,190,4,12.7,10.7,11.7,88
06/07/2015 06:00,190,4,13.3,12.2,12.7,93,06/07/2015 06:00,200,8,14.2,11.5,12.7,83.1
06/07/2015 07:00,230,4,15.5,11.3,13.2,75.8,06/07/2015 07:00,210,8,15.7,11.3,13.3,74.7
06/07/2015 08:00,240,5,17.6,10.3,13.7,62.4,06/07/2015 08:00,230,9,17.6,10.3,13.7,62.1
06/07/2015 09:00,230,6,19.2,9.7,14.1,54,06/07/2015 09:00,230,11,19.1,10.2,14.3,56
06/07/2015 10:00,210,7,19.5,9.6,14.2,52.8,06/07/2015 10:00,210,12,20.3,9.4,14.5,49.5
06/07/2015 11:00,220,5,20.8,9.7,14.8,49,06/07/2015 11:00,220,11,20.9,9.4,14.7,47.2
06/07/2015 12:00,200,5,21.2,9.6,14.9,47.3,06/07/2015 12:00,210,13,21.2,8.6,14.5,43.9
06/07/2015 13:00,230,6,21.8,9.5,15.1,45.2,06/07/2015 13:00,220,13,21.3,10.1,15.2,48.6
06/07/2015 14:00,200,7,22.4,8.9,15.1,41.8,06/07/2015 14:00,230,12,22.7,9.6,15.6,43.3
06/07/2015 15:00,190,8,23.1,8.5,15.3,39.5,06/07/2015 15:00,200,12,22.4,9.5,15.4,43.6
06/07/2015 16:00,200,7,22.5,7.4,14.6,37.8,06/07/2015 16:00,200,9,22.9,9.3,15.5,41.5
06/07/2015 17:00,210,7,22.3,9,15.1,42.4,06/07/2015 17:00,180,11,22.5,9.4,15.4,43
06/07/2015 18:00,200,6,21.5,9.3,14.9,45.5,06/07/2015 18:00,210,10,21.5,9.9,15.2,47.4
06/07/2015 19:00,200,6,20.4,9.2,14.4,48.5,06/07/2015 19:00,200,10,20.5,9.3,14.5,48.3
06/07/2015 20:00,200,4,19,9.5,13.9,53.8,06/07/2015 20:00,200,10,19.4,9.4,14.1,52.3
06/07/2015 21:00,200,5,17.8,10.4,13.8,61.7,06/07/2015 21:00,190,8,18.4,10.4,14.1,59.5
06/07/2015 22:00,190,4,16.7,10.6,13.4,67,06/07/2015 22:00,180,10,17.2,11.1,13.9,67.3
06/07/2015 23:00,180,4,15.4,10.4,12.7,71.6,06/07/2015 23:00,160,7,16.4,10.9,13.4,69.4
07/07/2015 00:00,180,3,15.3,10.4,12.7,72.5,07/07/2015 00:00,170,6,15.9,10.8,13.2,71.9
07/07/2015 01:00,190,2,14.4,10.4,12.3,77,07/07/2015 01:00,180,5,15.8,10.6,13,70.8
07/07/2015 02:00,140,1,13,10.3,11.6,83.7,07/07/2015 02:00,190,5,15.3,10.8,12.9,74.4
07/07/2015 03:00,160,3,12.2,10.5,11.3,89.1,07/07/2015 03:00,200,7,15.5,11.4,13.3,76.7
07/07/2015 04:00,200,2,12.5,10.6,11.5,88.1,07/07/2015 04:00,170,7,15.1,11.5,13.2,79.4
07/07/2015 05:00,150,2,14.8,11.8,13.2,82.5,07/07/2015 05:00,170,6,15.9,11.7,13.6,75.9
07/07/2015 06:00,200,4,16.5,12.3,14.2,76.5,07/07/2015 06:00,190,8,16.9,12.5,14.4,74.7
07/07/2015 07:00,190,4,17.5,12.8,14.9,74.4,07/07/2015 07:00,180,8,17.7,13,15,73.4
07/07/2015 08:00,200,3,18,13.2,15.3,73.8,07/07/2015 08:00,200,11,18.5,13.9,15.8,74.1
07/07/2015 09:00,200,5,18.5,14.7,16.3,78.8,07/07/2015 09:00,200,11,19.1,15.2,16.8,78.2
07/07/2015 10:00,210,7,19.7,14.1,16.4,69.8,07/07/2015 10:00,230,14,20,13.7,16.4,67.4
07/07/2015 11:00,220,7,22.2,13.4,17.1,57.7,07/07/2015 11:00,220,15,21.8,13.6,17,59.4
07/07/2015 12:00,240,8,21.4,13.5,16.8,60.7,07/07/2015 12:00,250,17,20.1,14.4,16.8,70
07/07/2015 13:00,260,9,21.7,11.9,16.2,54,07/07/2015 13:00,260,18,21.7,12.3,16.3,54.6
07/07/2015 14:00,270,9,21.7,10.5,15.5,48.7,07/07/2015 14:00,260,18,22.7,10.1,15.8,44.9
07/07/2015 15:00,260,9,22.6,9.1,15.3,42.1,07/07/2015 15:00,270,17,22.9,7.6,14.8,36.9
07/07/2015 16:00,250,10,23.1,7.6,14.9,36.8,07/07/2015 16:00,260,19,23.5,7.9,15.2,36.6
07/07/2015 17:00,260,9,22.3,7.9,14.7,39.6,07/07/2015 17:00,270,19,21.8,7.8,14.5,40.8
07/07/2015 18:00,270,10,21.5,6.5,13.8,37.5,07/07/2015 18:00,260,19,21,6.2,13.5,37.9
07/07/2015 19:00,270,10,19.6,7.1,13.2,44.1,07/07/2015 19:00,270,18,18.9,7.4,13,46.8
07/07/2015 20:00,260,10,17.9,6.7,12.3,48,07/07/2015 20:00,270,16,17.3,7.4,12.3,52.1
07/07/2015 21:00,250,9,16.8,8,12.3,56,07/07/2015 21:00,260,14,16.2,8.2,12.1,58.7
07/07/2015 22:00,240,5,15.7,8.7,12.1,63,07/07/2015 22:00,240,12,15.6,8.9,12.1,63.7
07/07/2015 23:00,230,5,15.1,8.7,11.8,65.3,07/07/2015 23:00,230,11,15.2,8.8,11.9,65.3
08/07/2015 00:00,230,5,14.8,9.8,12.2,72.1,08/07/2015 00:00,230,12,15.1,10,12.4,71.2
08/07/2015 01:00,240,8,15.1,9.6,12.2,69.3,08/07/2015 01:00,240,13,15,9.5,12.1,69.1
08/07/2015 02:00,230,6,14.9,9.8,12.2,71.2,08/07/2015 02:00,230,13,14.6,10.4,12.4,76
08/07/2015 03:00,230,7,14.8,9.6,12.1,71,08/07/2015 03:00,230,14,14.8,9.6,12.1,71
08/07/2015 04:00,230,6,14.9,10,12.3,72.2,08/07/2015 04:00,230,14,14.8,10.1,12.3,73
08/07/2015 05:00,240,5,13.7,11.7,12.6,87.4,08/07/2015 05:00,240,12,13.9,12,12.9,88.5
08/07/2015 06:00,240,5,14.2,12.3,13.2,88.8,08/07/2015 06:00,230,13,14.3,12.6,13.4,89.9
08/07/2015 07:00,250,5,15.2,12.5,13.7,83.8,08/07/2015 07:00,250,15,15.4,12.7,13.9,83.9
08/07/2015 08:00,260,9,16.7,11.9,14.1,73.7,08/07/2015 08:00,270,14,16.8,11.9,14.1,72.7
08/07/2015 09:00,270,8,18,10.9,14.1,62.8,08/07/2015 09:00,260,14,18,11,14.2,63.6
08/07/2015 10:00,270,7,18.6,10.8,14.3,60,08/07/2015 10:00,270,14,18.5,11,14.4,61.5
08/07/2015 11:00,270,8,19.4,10.1,14.4,55.1,08/07/2015 11:00,260,13,17.6,12.5,14.7,71.5
08/07/2015 12:00,260,8,19.4,11.9,15.2,61.8,08/07/2015 12:00,250,12,19.3,11.1,14.8,59
08/07/2015 13:00,260,7,18.5,12.7,15.2,68.7,08/07/2015 13:00,260,16,19.8,10.7,14.8,55.4
08/07/2015 14:00,270,8,20.3,11.7,15.5,57.8,08/07/2015 14:00,280,10,18.5,12.9,15.3,69.5
08/07/2015 15:00,280,10,21.8,11.3,15.9,51.1,08/07/2015 15:00,290,12,21,11,15.5,52.9
08/07/2015 16:00,310,10,19.8,11.6,15.2,58.9,08/07/2015 16:00,300,12,19.6,11.7,15.2,60.1
08/07/2015 17:00,290,10,20.8,8.5,14.3,45.2,08/07/2015 17:00,300,12,20.4,9,14.3,47.4
08/07/2015 18:00,300,11,20.6,7.7,13.9,43.4,08/07/2015 18:00,300,13,20.6,8.2,14.1,44.6
08/07/2015 19:00,300,9,19.7,6.9,13.2,43.5,08/07/2015 19:00,320,10,19,7.1,12.9,45.2
08/07/2015 20:00,320,5,18.7,7.1,12.8,46.7,08/07/2015 20:00,310,9,18.3,7.5,12.8,49
08/07/2015 21:00,300,9,17.3,6.4,11.9,48.8,08/07/2015 21:00,310,8,16.7,6.9,11.8,51.9
08/07/2015 22:00,300,7,15.7,6,11,52.5,08/07/2015 22:00,300,7,15.8,6.4,11.2,53.3
08/07/2015 23:00,300,5,14.9,5.8,10.5,54.2,08/07/2015 23:00,290,6,15.1,6.7,11,57
09/07/2015 00:00,300,4,13.7,6.3,10.1,60.5,09/07/2015 00:00,290,5,14.2,6.3,10.4,58.8
09/07/2015 01:00,290,4,13.5,6.1,10,61.2,09/07/2015 01:00,290,6,13.5,6.9,10.3,64.1
09/07/2015 02:00,290,3,12.1,6.2,9.3,67.1,09/07/2015 02:00,290,4,12.2,6.8,9.6,69.2
09/07/2015 03:00,270,4,11.5,6.7,9.2,72.2,09/07/2015 03:00,260,5,11.1,7.4,9.3,77.5
09/07/2015 04:00,280,5,11.8,6.4,9.2,69,09/07/2015 04:00,270,5,11.6,7.8,9.7,76.8
09/07/2015 05:00,310,6,12.4,6.1,9.4,65.3,09/07/2015 05:00,320,3,12.5,7.1,9.9,69.5
09/07/2015 06:00,310,4,12,5.4,8.9,63.6,09/07/2015 06:00,280,5,13.1,6.9,10.1,65.8
09/07/2015 07:00,300,7,13.4,5.4,9.6,58,09/07/2015 07:00,310,8,13.8,5.7,9.9,57.1
09/07/2015 08:00,320,5,15.4,5.4,10.6,51.1,09/07/2015 08:00,310,9,15.1,4.4,10.1,48.2
09/07/2015 09:00,300,5,17.3,4.6,11.2,42.7,09/07/2015 09:00,310,8,16,3.7,10.3,43.3
09/07/2015 10:00,320,5,17.7,4.5,11.4,41.7,09/07/2015 10:00,310,7,17.4,3.5,10.9,38.8
09/07/2015 11:00,290,4,19,3.9,11.8,36.9,09/07/2015 11:00,320,3,18.3,2.8,11.1,34.8
09/07/2015 12:00,240,3,20.3,3.2,12.2,32.5,09/07/2015 12:00,300,7,19.6,1.7,11.4,29.7
09/07/2015 13:00,310,5,21.6,3.4,12.8,30.1,09/07/2015 13:00,330,6,20.6,2.6,12.1,29.5
09/07/2015 14:00,290,5,22.2,2.9,12.9,27.8,09/07/2015 14:00,260,11,22.1,2.7,12.8,27
09/07/2015 15:00,320,4,22.1,2.5,12.8,27.7,09/07/2015 15:00,250,10,22.2,2.2,12.7,25.8
09/07/2015 16:00,290,3,23.2,2.3,13.2,25.3,09/07/2015 16:00,260,6,22.5,2.3,12.9,25.8
09/07/2015 17:00,290,2,22.7,1.8,12.9,25.5,09/07/2015 17:00,280,3,22,3.4,13,28.8
09/07/2015 18:00,280,3,23.2,3.8,13.7,28.4,09/07/2015 18:00,300,5,22.6,4.1,13.5,29.3
09/07/2015 19:00,260,3,21.8,3.9,13.1,31.1,09/07/2015 19:00,260,6,21.9,4.7,13.4,32.1
09/07/2015 20:00,270,2,20.3,6.4,13.3,40.7,09/07/2015 20:00,340,4,20.8,5.4,13.1,35.8
09/07/2015 21:00,190,5,18.2,10.2,13.9,59.5,09/07/2015 21:00,310,3,19.1,5.3,12.3,39.6
09/07/2015 22:00,200,3,16.7,10,13.1,64.1,09/07/2015 22:00,220,9,17.5,9.5,13.3,59.3
09/07/2015 23:00,230,3,16,9.7,12.7,66.2,09/07/2015 23:00,250,7,16,9.4,12.6,64.9
10/07/2015 00:00,200,2,13.8,9.2,11.4,73.3,10/07/2015 00:00,250,4,15.2,9.6,12.3,69.1
10/07/2015 01:00,190,2,12.3,9.2,10.7,81,10/07/2015 01:00,250,3,14.2,9.4,11.7,72.3
10/07/2015 02:00,180,2,11.1,9.2,10.1,87.5,10/07/2015 02:00,180,5,13.7,9.8,11.7,77.2
10/07/2015 03:00,220,2,10.6,9.2,9.9,91,10/07/2015 03:00,220,6,13.6,9.7,11.6,77.2
10/07/2015 04:00,190,1,10.3,9.2,9.8,93.5,10/07/2015 04:00,210,4,13.1,9.8,11.4,80.2
10/07/2015 05:00,80,1,10.6,9.8,10.2,94.8,10/07/2015 05:00,180,5,13.5,10.1,11.7,79.3
10/07/2015 06:00,210,1,14.3,10.6,12.3,78,10/07/2015 06:00,170,4,14.8,10.3,12.4,73.9
10/07/2015 07:00,160,3,17.1,10.6,13.6,65.5,10/07/2015 07:00,190,7,16.7,10,13.1,63.8
10/07/2015 08:00,180,3,19.3,8.9,13.8,50.9,10/07/2015 08:00,200,6,18.5,8.9,13.5,53.5
10/07/2015 09:00,180,4,20.6,7.3,13.7,41.9,10/07/2015 09:00,160,8,20.1,8.1,13.8,45.2
10/07/2015 10:00,170,5,21.7,8.7,14.8,43.6,10/07/2015 10:00,140,10,21.7,8.2,14.6,41.7
10/07/2015 11:00,170,6,23.5,7.4,15,35.5,10/07/2015 11:00,160,10,23.4,6.6,14.7,33.4
10/07/2015 12:00,140,6,25.3,6.8,15.6,30.9,10/07/2015 12:00,170,10,24.7,6.5,15.2,30.7
10/07/2015 13:00,150,6,25.6,4.6,14.9,25.6,10/07/2015 13:00,130,10,25.3,5.6,15.1,27.5
10/07/2015 14:00,120,8,26.2,5.3,15.4,26.1,10/07/2015 14:00,160,10,25.9,2.5,14.5,21.7
10/07/2015 15:00,170,6,26.1,1.5,14.3,20.3,10/07/2015 15:00,150,10,26.2,1.6,14.3,19.5
10/07/2015 16:00,170,7,25.8,3.9,14.8,24.2,10/07/2015 16:00,180,12,25.2,3.5,14.4,23.8
10/07/2015 17:00,170,7,25.9,2.6,14.5,22.2,10/07/2015 17:00,180,9,25,3.4,14.3,24
10/07/2015 18:00,150,7,24.2,2.6,13.7,24.1,10/07/2015 18:00,160,10,23.9,2.5,13.6,24.3
10/07/2015 19:00,150,4,23.1,4.5,13.8,29.5,10/07/2015 19:00,180,8,22.6,2.7,13.1,26.9
10/07/2015 20:00,140,4,22.1,7.1,14.3,37.8,10/07/2015 20:00,130,8,21.9,6.4,14,36.4
10/07/2015 21:00,190,1,20.3,7.7,13.8,44.4,10/07/2015 21:00,160,6,21.5,7.2,14.1,39.3
10/07/2015 22:00,220,2,19.2,8.8,13.7,50.7,10/07/2015 22:00,220,3,20.9,7.2,13.8,40.5
10/07/2015 23:00,150,1,17.1,9,12.9,59,10/07/2015 23:00,110,2,20.1,7.7,13.7,44.6
11/07/2015 00:00,260,2,16.5,9.4,12.8,63,11/07/2015 00:00,300,7,19.1,8,13.4,48.6
11/07/2015 01:00,30,2,15.6,10.2,12.7,69.8,11/07/2015 01:00,320,3,17.6,8.4,12.8,54.1
11/07/2015 02:00,250,2,14,10.2,12,77.7,11/07/2015 02:00,310,1,16.5,8.5,12.4,59
11/07/2015 03:00,250,2,13.7,11,12.3,84.1,11/07/2015 03:00,310,2,16.3,9.2,12.6,62.5
11/07/2015 04:00,250,2,13.1,10.1,11.5,81.5,11/07/2015 04:00,260,3,15,9.9,12.3,71
11/07/2015 05:00,250,3,12.7,10.5,11.6,87,11/07/2015 05:00,260,6,15.1,9.4,12.1,68.1
11/07/2015 06:00,260,4,17.2,10.5,13.6,64.7,11/07/2015 06:00,280,5,16.9,9.7,13.1,62.3
11/07/2015 07:00,280,4,19,11.5,14.9,62.2,11/07/2015 07:00,280,7,18.2,11.1,14.3,62.8
11/07/2015 08:00,270,5,20.6,12.4,15.9,59,11/07/2015 08:00,280,8,19.4,12.1,15.3,62.4
11/07/2015 09:00,290,5,21.8,12,16.2,53.4,11/07/2015 09:00,290,7,21.4,11.1,15.7,51.8
11/07/2015 10:00,290,6,23.7,11.6,16.8,46.5,11/07/2015 10:00,270,12,22.9,11.5,16.5,48.6
11/07/2015 11:00,270,7,23.5,12.5,17.2,50.4,11/07/2015 11:00,260,12,22.4,11.9,16.4,50.8
11/07/2015 12:00,250,7,22.1,12,16.4,53,11/07/2015 12:00,240,13,22.1,12.6,16.6,54.2
11/07/2015 13:00,240,6,24,12,17.1,46.9,11/07/2015 13:00,250,13,24.2,9.6,16.2,39.5
11/07/2015 14:00,260,5,25.1,9.7,16.6,38,11/07/2015 14:00,270,14,24.6,8,15.7,34.3
11/07/2015 15:00,260,7,25.5,8.5,16.3,34.3,11/07/2015 15:00,260,14,23.9,8.4,15.6,37
11/07/2015 16:00,250,6,24.3,9.1,16,38,11/07/2015 16:00,250,15,23.7,9,15.7,38.7
11/07/2015 17:00,270,7,24.2,8.7,15.8,37.2,11/07/2015 17:00,270,14,23.5,7.6,15.1,35.7
11/07/2015 18:00,270,8,22.9,8.7,15.3,40.5,11/07/2015 18:00,270,14,21.9,8.6,14.8,42.1
11/07/2015 19:00,260,7,21.4,9.3,14.9,46.1,11/07/2015 19:00,270,12,20.9,9.2,14.6,46.5
11/07/2015 20:00,270,6,20.7,9.3,14.6,48.1,11/07/2015 20:00,270,11,20.2,9.2,14.3,48.6
11/07/2015 21:00,250,3,19.7,10,14.5,53.9,11/07/2015 21:00,260,7,19.2,9.7,14.1,53.6
11/07/2015 22:00,250,3,19,10.1,14.2,56.2,11/07/2015 22:00,270,6,18.9,9.6,13.9,54.1
11/07/2015 23:00,220,5,17.8,12.9,15,72.7,11/07/2015 23:00,230,9,17.5,13,15,75.2
12/07/2015 00:00,220,3,16.9,13,14.7,77.7,12/07/2015 00:00,230,10,16.8,12.9,14.6,77.5
12/07/2015 01:00,220,4,16.4,12.5,14.2,77.4,12/07/2015 01:00,230,9,16,13.2,14.4,83.1
12/07/2015 02:00,220,4,15.1,13.2,14,88,12/07/2015 02:00,220,7,15.3,13.3,14.2,88
12/07/2015 03:00,220,5,15,12.9,13.8,86.9,12/07/2015 03:00,230,8,15.1,13.1,14,87.9
12/07/2015 04:00,220,3,15,12.6,13.7,85.8,12/07/2015 04:00,220,9,15.2,12.7,13.8,84.7
12/07/2015 05:00,220,4,15.2,12.5,13.7,83.8,12/07/2015 05:00,210,9,15.2,12.7,13.8,84.7
12/07/2015 06:00,220,4,15.6,12.6,13.9,82,12/07/2015 06:00,220,8,15.5,13.1,14.2,86
12/07/2015 07:00,220,4,16,13.1,14.4,83.2,12/07/2015 07:00,220,9,15.9,13.5,14.5,85.1
12/07/2015 08:00,230,5,17.9,13.3,15.3,74.6,12/07/2015 08:00,220,12,17.4,13.3,15.1,77
12/07/2015 09:00,240,6,19.1,13.3,15.8,69.3,12/07/2015 09:00,240,15,18.8,13.2,15.6,69.7
12/07/2015 10:00,240,5,19,13.1,15.6,68.3,12/07/2015 10:00,240,14,19.1,13.3,15.8,69.1
12/07/2015 11:00,220,7,18.8,13.4,15.7,70.8,12/07/2015 11:00,230,15,18.7,13.8,15.9,73.2
12/07/2015 12:00,220,7,19.6,14.7,16.7,73.2,12/07/2015 12:00,220,14,19.4,14.2,16.4,72
12/07/2015 13:00,230,7,20.4,14.8,17.1,70.4,12/07/2015 13:00,230,16,20.6,14.3,16.9,67
12/07/2015 14:00,230,7,20.9,14.1,16.9,65,12/07/2015 14:00,230,17,21.1,14.3,17.1,65
12/07/2015 15:00,220,8,21.4,14.2,17.2,63.8,12/07/2015 15:00,220,17,21.2,14,17,63.4
12/07/2015 16:00,220,6,19.5,14.8,16.7,74,12/07/2015 16:00,280,8,18.1,16.3,17,89
12/07/2015 17:00,250,4,18,16.6,17.2,92,12/07/2015 17:00,230,12,18.5,16.1,17.1,86.2
12/07/2015 18:00,210,4,17.7,16.3,16.9,91.9,12/07/2015 18:00,240,12,18,16,16.8,88
12/07/2015 19:00,230,4,17.6,16.2,16.8,91.9,12/07/2015 19:00,230,10,17.5,16.3,16.8,92.9
12/07/2015 20:00,200,4,17.4,16.1,16.6,91.9,12/07/2015 20:00,210,10,17.2,15.9,16.4,91.7
12/07/2015 21:00,210,4,17.2,15.8,16.4,91.8,12/07/2015 21:00,200,8,17.3,15.5,16.2,88.8
12/07/2015 22:00,210,3,16.9,15.4,16,90.7,12/07/2015 22:00,210,8,17.3,15.3,16.1,87.7
12/07/2015 23:00,220,4,16.7,15.3,15.9,91.6,12/07/2015 23:00,220,7,17.1,15.2,16,88.7
13/07/2015 00:00,240,3,16.6,15.3,15.8,91.6,13/07/2015 00:00,240,6,16.6,15.1,15.7,90.5
13/07/2015 01:00,230,3,15.9,15.1,15.4,94.6,13/07/2015 01:00,240,7,16.5,15,15.6,90.5
13/07/2015 02:00,250,4,16.3,15.2,15.7,93.6,13/07/2015 02:00,250,10,16.4,14.8,15.5,90.5
13/07/2015 03:00,240,3,16.5,15,15.6,90.6,13/07/2015 03:00,230,6,16.6,15.1,15.7,90.5
13/07/2015 04:00,220,2,16.5,15.3,15.8,92.7,13/07/2015 04:00,230,5,16.7,15.1,15.8,90.6
13/07/2015 05:00,230,3,16.7,15.3,15.9,91.6,13/07/2015 05:00,240,9,16.7,14.6,15.5,87.5
